x1,x2,y
0.5409050038380808,0.2116358985698612,3.9361381084685805
0.6964298070361072,0.9956311094988834,3.9325988258796376
0.7021460961818294,0.9811179078679357,4.521151284910564
0.17169390770544957,0.6495089297074473,3.3089844080098514
0.500112752076627,0.8044140596774734,3.974530708200102
0.41195809503410197,0.7151001612837,3.8599704282421197
0.8705269662693842,0.5931582190394682,4.193821381093312
0.6314189212183764,0.053347996988897695,4.999115406500877
0.5325040664159818,0.45476434255266107,4.538897788164094
0.11539464217891737,0.6747863021674105,3.7957314060348546
0.6056378893234114,0.6775316138836847,4.655106104548094
0.11720390568023342,0.3731226184223836,3.3414167266249604
0.33720657556575206,0.9416919866580306,3.06092737261792
0.14284196481433187,0.167357032236781,3.408896744928546
0.6920736470243689,0.5003594462155606,3.680823112228519
0.2062521138361526,0.6908839765508228,4.02116151491912
0.391859373188026,0.6971358058918092,4.230258281082399
0.8956747776187787,0.6486389567688156,4.821211434428843
0.2043163833989703,0.27528821345186016,4.019708019100915
0.5078050639587791,0.15620656868662197,4.002551289251459
0.419271661166022,0.6359403268267109,3.100486019645964
0.018124041045729733,0.5993021161394377,3.0698231053124476
0.7927581135728128,0.17935601028924097,4.102319923832744
0.06904590631459973,0.7051391455705633,3.876357226496689
0.4742550209769536,0.4551719917336564,4.678360789960597
0.5606782949389499,0.6677605916031529,3.3213591694236904
0.6284264566145871,0.8373670797701507,3.049943324234099
0.6886316293078756,0.16972842857692316,3.898077535860252
0.2532723835227151,0.01914486799683668,3.474957113504515
0.009978776658449373,0.7791025863957868,3.099228746677675
0.723443662354912,0.6096974251526159,4.449196573695258
0.5356565993475786,0.6996395696221217,3.223185999914495
0.8361177032072488,0.8381549749886426,4.216639000015544
0.8213883629006943,0.8028109348245005,3.5620995003337783
0.8433261677878832,0.9609201469288247,3.346992100710044
0.48509465997954015,0.5359350788521182,3.7595030458386347
0.33362839583686565,0.48849563265990537,4.602891552445907
0.79155820259137,0.4018871998907301,3.784187153809145
0.45129411302925493,0.15369104284420454,4.501539298422111
0.1834421964034345,0.5726072328820224,3.250972593598301
0.8549740195614743,0.2770125243259788,4.5455428393301585
0.8825598767723473,0.9213075122129755,3.4738666498132975
0.4663097561401701,0.5831908042770976,4.354786259777746
0.07569972730978747,0.5928401805081102,4.131563109681993
0.38782608991693124,0.35492466087701,4.858289434423375
0.8035376594626034,0.05198935197770749,3.774645035950628
0.9017740285462287,0.03174376537298862,3.1323303776688807
0.20347274249759584,0.4233351441531975,3.038310971102506
0.06697361202527152,0.08456537809723785,4.6537171219455065
0.8773504531328387,0.6068469555401391,4.0494712753228645
0.3894049389788753,0.8809730056396574,4.550488103669899
0.5417609642675633,0.8829148165187222,3.468851200023029
0.9680658120507589,0.6590454101322324,3.6901674910264672
0.06656472791422285,0.211231831472931,3.060207744422638
0.6483180074520956,0.8629968313588721,4.9229846491482245
0.07410542257486707,0.8860934353132082,4.335735813401627
0.3754689284665004,0.1966535849529587,4.866410175518612
0.8038145451934468,0.7374260857706773,3.530992814858145
0.4334722327556344,0.28651954892712295,4.222927222451322
0.9971823539029504,0.8026403123529297,4.356999936585275
0.5590592849466022,0.9972378999036027,3.635099400515177
0.3211621526359535,0.030026005329392813,4.69621847003126
0.22011132590475313,0.8973658657909319,4.894322925800496
0.3505205342861618,0.622630533598658,4.769710235392009
0.3725332737595508,0.9733826191648212,4.478133951878745
0.06871367772396098,0.4650095175264276,3.554929359449908
0.36957419942677316,0.8473879305713737,3.5632320842112635
0.4642385197392249,0.06239406859827723,4.926720640892076
0.7227377522388047,0.3352790500782957,3.020568991871384
0.656729484721608,0.06701653775120997,4.432099946484289
0.7087656552291542,0.9753431334790705,4.412492325110525
0.008363681876857099,0.8169739072718367,4.2453790818995945
0.21766739958053605,0.8525474212459705,4.980217692173731
0.6616842883998565,0.9379652314338942,3.6237588715274507
